targetName,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift,AGNredshift,spectrumStatus,include,include_vir,include_custom,Lya_v,vlimits,Lya_W,Na,b,identified,comment
RX_J2043.1+0324,1402,UMaDwarf,1,"('310.77625', '3.4144444444444444')","('158.72', '51.92')",-99.99,-99.99,-99.99,-99.99,209.09384281407358,x,1313.0,1101.0,-301.0,0.1,x,-99.99,-99.99,-99,-99,26.8,-99.99,x,-99.99,-99,dSph,dSph,0.003673,,x,?,False,False,1402,"1379, 1421",30pm13,6.07E12 pm 2.80E12,16.2pm 2.5,Lya,"center is 1400, very weak : ONLY 1 GALAXY : ONLY 1 GALAXY"
RX_J2043.1+0324,3287.0,x,0,"('310.7758333', '3.413888889')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,3287,"3211, 3347",91pm14,1.85E13 pm 3.00E12,49.8pm 3.2,Lya,center is 3279 : NO GALAXIES : NO GALAXIES
RX_J2043.1+0324,4080,NGC6954,1,"('310.77625', '3.4144444444444444')","('311.01325', '3.20944')",0.03728695657300468,0.006926885000057498,165.87061941471111,134.87567238015907,300.6281636730172,x,3907.0,4067.0,-13.0,55.02,x,26.3,15.3,55.0,65.0,65.9,60.0,.LA.+?.,0.62,68.0,SA0+?,SA0+?,0.013566,,x,?,True,False,4080,"4033, 4127",82pm10,1.73E13 pm 2.44E12,33.5pm 1.8,Lya,center is 4080 : ONLY 1 GALAXY : ONLY 1 GALAXY
RX_J2043.1+0324,7448.0,x,0,"('310.7758333', '3.413888889')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,7448,"7400, 7492",99pm9,2.24E13 pm 2.37E12,27.5pm 2.9,Lya,center is 7446 : NO GALAXIES : NO GALAXIES
RX_J2043.1+0324,8061.0,x,0,"('310.7758333', '3.413888889')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,8061,"7996, 8144",167pm12,3.80E13 pm 3.03E12,45.7pm 2.2,Lya,center is 8070 : NO GALAXIES : NO GALAXIES
MRK876,939,NGC6140,2,"('243.48833333333334', '65.71972222222222')","('245.24233', '65.39056')",0.045560079031283805,3.3542348194364974e-19,64.56417617056883,17.34252000143001,113.08316214896632,x,1035.0,910.0,-29.0,8.13,x,6.7,4.8,44.0,60.0,54.5,378.57,.SBS6P.,-99.99,95.0,SB(s)cd_pec,SB(s)cd_pec,0.003035,,x,?,True,False,939,"830, 1030",366pm4,1.01E14 pm 1.38E12,57.4pm 1.7,"Lya, d:Lya",center is 930 : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH
MRK876,3478,UGC10294,1,"('243.48833333333334', '65.71972222222222')","('243.34246', '65.41842')",0.10259886556464315,0.06398938219048195,182.47559592740635,165.96267050153176,274.32269533700156,x,3632.0,3504.0,26.0,51.15,x,30.2,19.6,49.0,4.0,7.3,109.18,.S..9?.,0.65,5.0,Sm?,Sm?,0.011688,,x,?,True,True,3478,"3322, 3588",280pm3,7.92E13 pm 9.77E11,52.3pm 2.7,"Lya, d:Lya",center is 3455 : ONLY 1 GALAXY : ONLY 1 GALAXY
MRK876,4508.0,x,0,"('243.48833', '65.71944')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,4508,"4469, 4525",16pm2,3.00E12 pm 3.33E11,21.3pm 1.2,d:Lya,"center is 4497, weak : NO GALAXIES : NO GALAXIES"
MRK876,5036.0,x,0,"('243.48833', '65.71944')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,5036,"5021, 5057",10pm1,1.84E12 pm 2.67E11,14.4pm 0.7,d:Lya,"center is 5039, weak : NO GALAXIES : NO GALAXIES"
MRK876,6037.0,x,0,"('243.48833', '65.71944')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,6037,"5994, 6096",88pm2,1.91E13 pm 4.89E11,29.2pm 2.7,Lya,center is 6045 : NO GALAXIES : NO GALAXIES
MRK876,7005.0,x,0,"('243.48833', '65.71944')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,7005,"6962, 7060",26pm2,4.89E12 pm 4.30E11,36.6pm 1.9,"Lya, d:Lya",center is 7011 : NO GALAXIES : NO GALAXIES
MRK876,9895.0,x,0,"('243.48833', '65.71944')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,9895,"9877, 9925",13pm2,2.38E12 pm 3.03E11,18.5pm 1.6,Lya,"center is 9901, weak : NO GALAXIES : NO GALAXIES"
PG0832+251,2183,SDSSJ083335.64+250847.1,1,"('128.89916666666664', '24.994444444444444')","('128.39854', '25.14642')",3.1048114576248805e-20,0.0,42.058010542046325,6.8305197459636995,281.71285830342345,x,2396.0,2229.0,46.0,33.75,x,3.6,1.7,62.0,109.0,0.5,-99.99,x,-99.99,-99,x,x,0.007436,,x,?,False,False,2183,"2117, 2233",220pm12,6.35E13 pm 4.98E12,33.5pm 2.5,Lya,center is 2175 : ONLY 1 GALAXY : ONLY 1 GALAXY
PG0832+251,3536.0,x,0,"('128.89958', '24.99472')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,3536,"3442, 3672",115pm18,2.29E13 pm 3.88E12,86.6pm 3.2,Lya,center is 3557 : NO GALAXIES : NO GALAXIES
PG0832+251,5233,SDSSJ083537.08+250014.9,4,"('128.89916666666664', '24.994444444444444')","('128.9045', '25.00417')",1.930433703410378,1.751281221375895,96.52394416861009,41.569219381653056,14.374449372005087,x,5379.0,5210.0,-23.0,75.76,x,12.0,4.0,71.0,99.0,72.4,-99.99,x,0.89,-99,x,x,0.017379,,x,?,False,False,5233,"4940, 5266",796pm15,4.08E14 pm 1.94E13,84.7pm 4.6,Lya,"center is 5103, DLA : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH"
PG0832+251,5336,NGC2611,4,"('128.89916666666664', '24.994444444444444')","('128.87154', '25.0275')",1.4956273058140266,1.342409200465086,153.023785599399,113.19409878611162,55.30099637898143,x,5425.0,5256.0,-80.0,76.41,x,23.4,8.9,68.0,50.0,87.1,-99.99,x,0.89,-99,SB:(rs)a,SB:(rs)a,0.017532,,x,?,False,False,5336,"5266, 5390",512pm4,3.07E14 pm 1.75E13,51.6pm 2.1,Lya,"center is 5328, DLA : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH"
PG0832+251,5426,NGC2611,4,"('128.89916666666664', '24.994444444444444')","('128.87154', '25.0275')",0.8521827510514163,0.7648817061857767,153.023785599399,113.19409878611162,55.30099637898143,x,5425.0,5256.0,-170.0,76.41,x,23.4,8.9,68.0,50.0,87.1,-99.99,x,0.89,-99,SB:(rs)a,SB:(rs)a,0.017532,,x,?,False,False,5426,"5390, 5552",511pm8,2.62E14 pm 1.49E13,52.3pm 3.5,Lya,"center is 5471, DLA : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH"
PG0832+251,6980,PGC024169,1,"('128.89916666666664', '24.994444444444444')","('129.03088', '25.11269')",0.040333361591145526,0.007130601331869856,164.5627779941703,132.5745073534124,294.5708808761906,x,7134.0,6964.0,-16.0,100.47,x,26.0,10.4,66.0,170.0,55.3,-99.99,x,-99.99,-99,Spiral,Spiral,0.023229,,x,?,True,False,6980,"6896, 7058",133pm14,2.78E13 pm 3.14E12,58.7pm 2.0,Lya,center is 6977 : ONLY 1 GALAXY : ONLY 1 GALAXY
PG0832+251,7201,PGC024169,1,"('128.89916666666664', '24.994444444444444')","('129.03088', '25.11269')",0.009967740790416664,0.0017622132882542082,164.5627779941703,132.5745073534124,294.5708808761906,x,7134.0,6964.0,-237.0,100.47,x,26.0,10.4,66.0,170.0,55.3,-99.99,x,-99.99,-99,Spiral,Spiral,0.023229,,x,?,False,False,7201,"7160, 7254",48pm10,9.58E12 pm 2.19E12,32.1pm 3.1,Lya,center is 7207 : ONLY 1 GALAXY : ONLY 1 GALAXY
PG0832+251,7719.0,x,0,"('128.89958', '24.99472')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,7719,"7658, 7750",62pm10,1.26E13 pm 2.21E12,35.4pm 2.0,Lya,center is 7704 : NO GALAXIES : NO GALAXIES
PG0832+251,7921.0,x,0,"('128.89958', '24.99472')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,7921,"7850, 7958",70pm11,1.43E13 pm 2.39E12,38.4pm 2.1,Lya,center is 7904 : NO GALAXIES : NO GALAXIES
PG0832+251,8335.0,x,0,"('128.89958', '24.99472')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,8335,"8292, 8350",54pm8,1.15E13 pm 1.81E12,20.8pm 4.1,Lya,center is 8321 : NO GALAXIES : NO GALAXIES
PG0832+251,8421.0,x,0,"('128.89958', '24.99472')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,8421,"8350, 8494",320pm9,1.08E14 pm 5.46E12,40.4pm 2.6,Lya,center is 8422 : NO GALAXIES : NO GALAXIES
PG1001+054,640,UGC05373,8,"('151.08375', '5.216666666666667')","('150.00042', '5.33222')",0.05295322529393334,8.833619770985843e-28,30.873950736811498,3.488122704263713,26.888153249786484,x,540.0,301.0,-339.0,1.42,x,2.3,1.5,48.0,110.0,13.9,307.72,.IBS9..,0.65,110.0,ImIV-V,ImIV-V,0.001004,,x,?,True,False,640,"611, 669",38pm15,7.85E12 pm 3.33E12,20.2pm 3.7,Lya,"center is 640, very weak : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH"
PG1001+054,1306,SDSSJ100724.06+051931.0,4,"('151.08375', '5.216666666666667')","('151.85025', '5.32531')",1.5566551298419913e-57,0.0,30.873950736811498,3.488122704263713,350.1160272998551,x,1848.0,1603.0,297.0,26.02,x,2.3,1.6,47.0,81.0,0.9,-99.99,x,-99.99,-99,x,x,0.005347,,x,?,False,False,1306,"1258, 1374",67pm15,1.34E13 pm 3.27E12,45.1pm 2.5,Lya,center is 1316 : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH
PG1001+054,2425.0,x,0,"('151.08375', '5.21694')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,2425,"2346, 2516",335pm11,1.14E14 pm 5.93E12,40.8pm 2.9,Lya,center is 2431 : NO GALAXIES : NO GALAXIES
PG1001+054,4092,UGC05432,4,"('151.08375', '5.216666666666667')","('151.22461', '5.06264')",0.07818200432519963,0.1379635679508703,223.0504696023013,256.78641708626253,339.2634144152244,x,4238.0,3995.0,-97.0,93.3,x,40.4,33.1,35.0,60.0,77.7,65.79,.E...*.,-99.99,-99,E:,E:,0.013326,,x,?,True,True,4092,"4020, 4174",222pm10,5.41E13 pm 2.85E12,46.9pm 2.1,Lya,center is 4097
PG1001+054,6840.0,x,0,"('151.08375', '5.21694')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,6840,"6746, 6916",202pm10,4.72E13 pm 2.67E12,52.3pm 2.5,Lya,center is 6831 : NO GALAXIES : NO GALAXIES
SBS0957+599,2198,MCG+10-15-008,1,"('150.26083333333332', '59.73722222222222')","('151.16063', '60.46617')",1.2851788756835734e-19,5.490418409197989e-197,72.9679409100885,22.627416997969522,480.9909950647428,x,2417.0,2241.0,43.0,32.2,x,8.0,0.6,85.0,121.0,89.1,-99.99,x,-99.99,-99,Sd(f),Sd(f),0.007476,,x,?,False,False,2198,"2123, 2257",146pm15,3.40E13 pm 3.85E12,38.1pm 3.6,Lya,center is 2190 : NO GALAXIES : ONLY 1 GALAXY
SBS0957+599,2870,MCG+10-15-001,2,"('150.26083333333332', '59.73722222222222')","('150.50403', '59.25232')",6.429438749476938e-08,9.519550570751516e-46,90.32839292825197,35.98651136189781,366.17852076439715,x,2977.0,2799.0,-71.0,41.93,x,10.9,9.1,34.0,152.0,13.8,-99.99,x,0.85,-99,E0,E0,0.009337,,x,?,False,False,2870,"2800, 2954",246pm15,6.67E13 pm 4.95E12,43.2pm 2.7,Lya,center is 2877 : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH
SBS0957+599,3066,MCG+10-15-001,3,"('150.26083333333332', '59.73722222222222')","('150.50403', '59.25232')",1.227141214317542e-08,1.816928864607293e-46,90.32839292825197,35.98651136189781,366.17852076439715,x,2977.0,2799.0,-267.0,41.93,x,10.9,9.1,34.0,152.0,13.8,-99.99,x,-99.99,-99,E0,E0,0.009337,,x,?,False,False,3066,"2997, 3139",203pm14,4.85E13 pm 4.21E12,46.9pm 2.0,Lya,center is 3068 : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH
SBS0957+599,3273,MRK0025,2,"('150.26083333333332', '59.73722222222222')","('150.96616', '59.43619')",2.022988750547282e-09,2.462720232593655e-57,85.70018272660332,32.098302135782816,363.61820846065655,x,3167.0,2989.0,-284.0,44.61,x,10.1,8.8,28.0,35.0,84.7,32.97,.E?....,-99.99,-99,E/S0_HII,E/S0_HII,0.009969,,x,?,False,False,3273,"3186, 3356",289pm15,8.75E13 pm 6.04E12,42.3pm 3.7,Lya,center is 3271 : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH
SBS0957+599,7232.0,x,0,"('150.26083', '59.7375')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,7232,7200 7274,50pm11,1.02E13 pm 2.47E12,26.2pm 2.5,Lya,center is 7237 : NO GALAXIES : NO GALAXIES
SBS0957+599,9469,MCG+10-14-058,2,"('150.26083333333332', '59.73722222222222')","('150.2715', '59.824')",0.9406140266663533,1.2739013790006157,261.95302712168984,364.21284985568536,207.64542045513855,x,9716.0,9540.0,71.0,136.84,x,51.0,16.3,71.0,165.0,18.5,-99.99,x,-99.99,-99,x,x,0.031822,,x,?,True,True,9469,"9428, 9518",78pm12,1.64E13 pm 2.88E12,31.2pm 4.0,Lya,center is 9473
RX_J1356.4+2515,4762.0,x,0,"('209.10667', '25.25639')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,4762,"4662, 4874",127pm25,2.66E13 pm 5.43E12,72.5pm 5.1,Lya,center is 4768 : NO GALAXIES : NO GALAXIES
RX_J1356.4+2515,5291.0,x,0,"('209.10667', '25.25639')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,5291,"5226, 5346",94pm18,2.00E13 pm 4.19E12,39.8pm 2.8,Lya,center is 5286 : NO GALAXIES : NO GALAXIES
RX_J1356.4+2515,7080,UCM1353+2531,1,"('209.10666666666668', '25.256666666666668')","('208.90042', '25.27417')",-99.99,-99.99,-99.99,-99.99,330.1038393209651,x,7169.0,6895.0,-185.0,100.96,x,-99.99,-99.99,-99,-99,14.4,-99.99,x,-99.99,-99,x,x,0.023,,x,?,False,False,7080,"7030, 7146",81pm18,1.69E13 pm 4.02E12,41.8pm 3.3,Lya,center is 7088 : ONLY 1 GALAXY : ONLY 1 GALAXY
RX_J1356.4+2515,8475,PGC049556,3,"('209.10666666666668', '25.256666666666668')","('209.03878', '25.19546')",0.3249602800062249,0.3511685120966911,205.9912274826911,216.0,190.67261717163268,x,8944.0,8671.0,196.0,126.0,x,36.0,29.6,35.0,20.0,25.1,-99.99,x,-99.99,-99,E/S0,E/S0,0.028923,,x,?,True,True,8475,"8402, 8528",126pm18,2.69E13 pm 4.33E12,45.8pm 1.8,Lya,center is 8465
RX_J1356.4+2515,9186,IC4349,4,"('209.10666666666668', '25.256666666666668')","('208.94309', '25.1519')",0.0399090159973961,0.12919615809096602,243.21882151261028,309.9546934634157,425.2594687482062,x,9541.0,9267.0,81.0,134.37,x,45.8,22.9,60.0,120.0,65.3,-99.99,x,-99.99,-99,x,x,0.030913,,x,?,False,True,9186,"9115, 9243",276pm15,9.15E13 pm 8.51E12,36.2pm 2.3,Lya,center is 9179 : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH
RX_J1356.4+2515,9285,IC4349,4,"('209.10666666666668', '25.256666666666668')","('208.94309', '25.1519')",0.046643205265707116,0.15099652975084263,243.21882151261028,309.9546934634157,425.2594687482062,x,9541.0,9267.0,-18.0,134.37,x,45.8,22.9,60.0,120.0,65.3,-99.99,x,-99.99,-99,x,x,0.030913,,x,?,False,True,9285,"9242, 9318",110pm13,2.52E13 pm 3.74E12,29.2pm 1.5,Lya,center is 9280 : VIRIAL VS CUSTOM RESULT MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH
RX_J1356.4+2515,9285,IC4349,4,"('209.10666666666668', '25.256666666666668')","('208.94309', '25.1519')",0.046643205265707116,0.15099652975084263,243.21882151261028,309.9546934634157,425.2594687482062,x,9541.0,9267.0,-18.0,134.37,x,45.8,22.9,60.0,120.0,65.3,-99.99,x,-99.99,-99,x,x,0.030913,,x,?,False,True,9285,"9242, 9318",110pm13,2.52E13 pm 3.74E12,29.2pm 1.5,Lya,center is 9280 : VIRIAL VS CUSTOM RESULT MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH
SDSSJ091728.60+271951.0,1727,SDSSJ092002.66+282057.4,1,"('139.36916666666667', '27.330833333333334')","('140.01111', '28.3493')",1.5988408763862806e-124,0.0,28.99554748433651,3.043189116699782,488.39834362131575,x,1704.0,1496.0,-231.0,24.0,x,2.1,1.3,52.0,115.0,85.8,-99.99,x,-99.99,-99,x,x,0.004991,,x,?,False,False,1727,"1686, 1782",63pm21,1.28E13 pm 4.68E12,37.7pm 3.0,Lya,center is 1734 : ONLY 1 GALAXY : ONLY 1 GALAXY
SDSSJ091728.60+271951.0,2028.0,x,0,"('139.3691667', '27.33083333')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,2028,"1989, 2069",96pm17,2.18E13 pm 4.59E12,29.1pm 1.8,Lya,center is 2029 : NO GALAXIES : NO GALAXIES
SDSSJ091728.60+271951.0,5920.0,x,0,"('139.3691667', '27.33083333')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,5920,"5844, 5984",116pm21,2.53E13 pm 4.85E12,43.1pm 4.0,Lya,center is 5914 : NO GALAXIES : NO GALAXIES
SDSSJ091728.60+271951.0,7141,UGC04895,2,"('139.36916666666667', '27.330833333333334')","('139.20608', '27.4896')",0.01658807305979817,0.022642904637199084,204.80524241652523,213.3056328370163,408.763319317464,x,7279.0,7073.0,-68.0,109.0,x,35.7,12.8,69.0,163.0,25.4,70.49,.S..3..,0.35,163.0,Sb,Sb,0.023593,,x,?,True,True,7141,"7004, 7230",374pm23,9.27E13 pm 7.33E12,76.5pm 2.4,Lya,center is 7117
SDSSJ091728.60+271951.0,7282,UGC04895,2,"('139.36916666666667', '27.330833333333334')","('139.20608', '27.4896')",0.006247984593785557,0.008528568618053624,204.80524241652523,213.3056328370163,408.763319317464,x,7279.0,7073.0,-209.0,109.0,x,35.7,12.8,69.0,163.0,25.4,70.49,.S..3..,0.35,163.0,Sb,Sb,0.023593,,x,?,False,False,7282,"7230, 7346",279pm14,9.48E13 pm 8.91E12,33.7pm 2.6,Lya,center is 7288 : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH
SDSSJ091728.60+271951.0,8102.0,x,0,"('139.3691667', '27.33083333')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,8102,"8073, 8129",45pm12,9.16E12 pm 2.83E12,21.1pm 1.8,Lya,center is 8101 : NO GALAXIES : NO GALAXIES
SDSSJ091728.60+271951.0,9814.0,x,0,"('139.3691667', '27.33083333')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,9814,"9762, 9874",95pm17,2.01E13 pm 4.00E12,41.7pm 2.1,Lya,center is 9818 : NO GALAXIES : NO GALAXIES
SDSSJ021218.32-073719.8,4756,SDSSJ021315.79-073942.7,6,"('33.07625', '-7.622222222222222')","('33.31582', '-7.66188')",0.009374020758926915,1.1259281323125497e-06,124.73231456962048,72.58115457885744,268.142948087682,x,4532.0,4800.0,44.0,63.82,x,17.4,11.2,50.0,129.0,29.5,-99.99,x,-99.99,-99,Sb,Sb,0.016011,,x,?,False,False,4756,"4624, 4804",528pm15,2.24E14 pm 1.62E13,56.7pm 2.9,f:Lya,center is 4714 : VIRIAL AND CUSTOM INCLUDE MISMATCH
SDSSJ021218.32-073719.8,4833,SDSSJ021315.79-073942.7,6,"('33.07625', '-7.622222222222222')","('33.31582', '-7.66188')",0.009574632125543095,1.1500238738458425e-06,124.73231456962048,72.58115457885744,268.142948087682,x,4532.0,4800.0,-33.0,63.82,x,17.4,11.2,50.0,129.0,29.5,-99.99,x,-99.99,-99,Sb,Sb,0.016011,,x,?,False,False,4833,"4804, 4994",500pm17,2.03E14 pm 1.53E13,58.3pm 2.9,f:Lya,center is 4899 : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH
SDSSJ021218.32-073719.8,5272,SDSSJ021213.91-073501.1,4,"('33.07625', '-7.622222222222222')","('33.05798', '-7.58364')",1.3001499629585545,0.0334587062536964,80.95678157068662,28.361188268477047,52.15543290797921,x,4978.0,5247.0,-25.0,70.11,x,9.3,8.4,26.0,155.0,0.1,-99.99,x,-99.99,-99,x,x,0.017501,,x,?,True,True,5272,"5216, 5330",123pm17,2.80E13 pm 4.43E12,36.2pm 3.4,f:Lya,center is 5273
